,id,sku,name,type,alc,ibu,price,currency,price_estimate,rating_count,rating_value,rating_best,section,country,brewery,url,last_modified
102,f-527f4e53d187e40109002413,527f4e53d187e40109002413,Medina Gringaza 30,American Pale Ale,5.2 º,30 IBU,0,€,,1,3.9,5,Cervezas,España,Cervezas Medina,https://birrapedia.com/medina-gringaza-30/f-527f4e53d187e40109002413,2016-11-08
103,f-527f4e53d187e401090024ae,527f4e53d187e401090024ae,La Delicà,Ale,,,0,€,,4,2.4,5,Cervezas,España,Cerveza La Delicá,https://birrapedia.com/la-delica/f-527f4e53d187e401090024ae,2013-03-09
104,f-527f4e53d187e401090024c9,527f4e53d187e401090024c9,Moritz Alfa,Lager,,,0,€,,1,0.1,5,Cervezas,España,Cervezas Moritz,https://birrapedia.com/moritz-alfa/f-527f4e53d187e401090024c9,2015-02-17
105,f-527f4e53d187e4010900250e,527f4e53d187e4010900250e,Maquis Negre,Stout,,,0,€,,,3.5,5,Cervezas,España,Cervesa Maquis,https://birrapedia.com/maquis-negre/f-527f4e53d187e4010900250e,2012-11-04
106,f-527f4e53d187e40109002543,527f4e53d187e40109002543,Santa.,No Definido,,,0,€,,,3.5,5,Cervezas,España,Unknown,https://birrapedia.com/santa/f-527f4e53d187e40109002543,2012-10-21
107,f-527f4e53d187e40109002572,527f4e53d187e40109002572,Tramuntana Amber,Amber Ale,5 º,,0,€,,,3.5,5,Cervezas,España,Tramuntana,https://birrapedia.com/tramuntana-amber/f-527f4e53d187e40109002572,2013-03-22
108,f-527f4e53d187e4010900257c,527f4e53d187e4010900257c,Black Cat RyePa,German Wheat and Rye Beer,5.6 º,54 IBU,0,€,,1,3.3,5,Cervezas,España,Marina,https://birrapedia.com/black-cat-ryepa/f-527f4e53d187e4010900257c,2013-03-18
109,f-527f4e53d187e401090025d9,527f4e53d187e401090025d9,Benedictine Ale,Amber Ale,6 º,,0,€,,,3.5,5,Cervezas,España,Drunken Bros Brewery,https://birrapedia.com/benedictine-ale/f-527f4e53d187e401090025d9,2013-06-12
110,f-527f4e53d187e401090025ee,527f4e53d187e401090025ee,Mudejar. Tostada - Roja.,Red Ale,5.4 º,,0,€,,,3.5,5,Cervezas,España,Cerveza Mudejar,https://birrapedia.com/mudejar-tostada--roja/f-527f4e53d187e401090025ee,2012-10-21
111,f-527f4e53d187e4010900262b,527f4e53d187e4010900262b,Flor Entresendas,Kellerbier,,,0,€,,,3.5,5,Cervezas,España,Cervezas Ecológicas Entresendas,https://birrapedia.com/flor-entresendas/f-527f4e53d187e4010900262b,2016-04-12
112,f-527f4e53d187e40109002635,527f4e53d187e40109002635,Mayurqa MYQ,Ale,5 º,,0,€,,2,3.95,5,Cervezas,España,MYQ - Mayurqa,https://birrapedia.com/mayurqa-myq/f-527f4e53d187e40109002635,2013-05-29
113,f-527f4e53d187e40109002642,527f4e53d187e40109002642,Mezquita,Red Ale,7.2 º,,0,€,,7,3.33,5,Cervezas,España,Cervezas Alhambra,https://birrapedia.com/mezquita/f-527f4e53d187e40109002642,2019-07-05
114,f-527f4e54d187e4010900267b,527f4e54d187e4010900267b,Rosita Patrona,Pale Ale,5.5 º,,0,€,,,3.5,5,Cervezas,España,Rosita,https://birrapedia.com/rosita-patrona/f-527f4e54d187e4010900267b,2013-04-03
115,f-527f4e54d187e4010900268f,527f4e54d187e4010900268f,Herold Světlé výčepní pivo,Lager,4.1 º,,0,€,,1,2.6,5,Cervezas,República Checa,Pivovar Herold Breznice a.s.,https://birrapedia.com/herold-sv-tle-vy-epni-pivo/f-527f4e54d187e4010900268f,2013-02-23
116,f-527f4e54d187e40109002713,527f4e54d187e40109002713,Samuel Adams Octoberfest,Oktoberfest-Marzen,5.3 º,15 IBU,0,€,,3,3.67,5,Cervezas,Estados Unidos de América,The Boston Beer Company,https://birrapedia.com/samuel-adams-octoberfest/f-527f4e54d187e40109002713,2013-01-26
117,f-527f4e54d187e40109002783,527f4e54d187e40109002783,Vital Spark,Dark Lager,4.4 º,,0,€,,1,4,5,Cervezas,Gran Bretaña,Fyne Ales,https://birrapedia.com/vital-spark/f-527f4e54d187e40109002783,2013-02-18
118,f-527f4e54d187e401090027dc,527f4e54d187e401090027dc,Rufa Original,No Definido,5 º,20 IBU,0,€,,,3.5,5,Cervezas,España,Rufa Cervesera de l`Empordà,https://birrapedia.com/rufa-original/f-527f4e54d187e401090027dc,2015-02-11
119,f-527f4e54d187e40109002819,527f4e54d187e40109002819,Gala de Flors,Ale,5 º,,0,€,,,3.5,5,Cervezas,España,Beuflor,https://birrapedia.com/gala-de-flors/f-527f4e54d187e40109002819,2013-05-30
120,f-527f4e54d187e40109002823,527f4e54d187e40109002823,Zatecky Gus,Pilsner,4.6 º,,0,€,,,3.5,5,Cervezas,"Rusia, Federación",Baltika Breweries,https://birrapedia.com/zatecky-gus/f-527f4e54d187e40109002823,2015-03-02
121,f-527f4e54d187e4010900282d,527f4e54d187e4010900282d,Sant Corneli IPA,India Pale Ale,6.4 º,,0,€,,3,1.47,5,Cervezas,Andorra,Cervesa Alpha,https://birrapedia.com/sant-corneli-ipa/f-527f4e54d187e4010900282d,2013-07-05
122,f-527f4e54d187e401090028cf,527f4e54d187e401090028cf,Emelisse Witbier,Witbier,,,0,€,,,3.5,5,Cervezas,Paises Bajos,Emelisse,https://birrapedia.com/emelisse-witbier/f-527f4e54d187e401090028cf,2013-01-14
123,f-527f4e54d187e4010900291f,527f4e54d187e4010900291f,Bayyana Edición Especial 1er Aniversario,Pilsner,4.5 º,,0,€,,1,1.9,5,Cervezas,España,Unknown,https://birrapedia.com/bayyana-edicion-especial-1er-aniversario/f-527f4e54d187e4010900291f,2013-05-18
124,f-527f4e54d187e4010900296e,527f4e54d187e4010900296e,L`Alzina Trabucaïre,Amber Ale,5.5 º,,0,€,,2,3.75,5,Cervezas,Francia,Brasserie Artisanale L`Alzina,https://birrapedia.com/l-alzina-trabucaire/f-527f4e54d187e4010900296e,2013-08-30
125,f-527f4e54d187e401090029e7,527f4e54d187e401090029e7,Yria Imperial Brown Ale,American Brown Ale,7.5 º,34 IBU,0,€,,3,2.53,5,Cervezas,España,Yria-Guinea pigs!,https://birrapedia.com/yria-imperial-brown-ale/f-527f4e54d187e401090029e7,2013-04-11
126,f-527f4e54d187e40109002a0c,527f4e54d187e40109002a0c,De Molen Hemel & Aarde Bruichladdich 1972,Imperial Stout,9.5 º,"96,5 IBU",0,€,,2,3,5,Cervezas,Paises Bajos,Brouwerij de Molen,https://birrapedia.com/de-molen-hemel--aarde-bruichladdich-1972/f-527f4e54d187e40109002a0c,2015-08-05
127,f-527f4e54d187e40109002a26,527f4e54d187e40109002a26,Fort Barcelona Pale Ale,Pale Ale,5.3 º,25 IBU,0,€,,,3.5,5,Cervezas,España,Cerveza Fort,https://birrapedia.com/fort-barcelona-pale-ale/f-527f4e54d187e40109002a26,2015-12-23
128,f-527f4e54d187e40109002a30,527f4e54d187e40109002a30,Krut Gold,Blonde Ale,5.5 º,,0,€,,1,3.1,5,Cervezas,España,Krut,https://birrapedia.com/krut-gold/f-527f4e54d187e40109002a30,2015-08-07
129,f-527f4e54d187e40109002a69,527f4e54d187e40109002a69,Goser el Cuiqueriano,No Definido,4.8 º,,0,€,,,3.5,5,Cervezas,España,Yria-Guinea pigs!,https://birrapedia.com/goser-el-cuiqueriano/f-527f4e54d187e40109002a69,2013-07-23
130,f-527f4e54d187e40109002a73,527f4e54d187e40109002a73,Ibosim IBZ Summer Ale,Pale Ale,5.8 º,52 IBU,0,€,,1,4.3,5,Cervezas,España,Ibosim,https://birrapedia.com/ibosim-ibz-summer-ale/f-527f4e54d187e40109002a73,2019-04-15
131,f-527f4e54d187e40109002ad5,527f4e54d187e40109002ad5,Fran Luis Enigma,Pale Ale,6.5 º,,0,€,,1,2.7,5,Cervezas,España,Cerveza Franluis,https://birrapedia.com/fran-luis-enigma/f-527f4e54d187e40109002ad5,2013-03-24
132,f-527f4e54d187e40109002b42,527f4e54d187e40109002b42,Far West San Isidro Labrador,Belgian Tripel,5.4 º,,0,€,,1,3.5,5,Cervezas,España,Far West,https://birrapedia.com/far-west-san-isidro-labrador/f-527f4e54d187e40109002b42,2015-11-17
133,f-527f4e55d187e40109002b5a,527f4e55d187e40109002b5a,Dimoni Negra,Stout,5 º,,0,€,,1,3,5,Cervezas,España,Dimoni Badalona,https://birrapedia.com/dimoni-negra/f-527f4e55d187e40109002b5a,2013-03-28
134,f-527f4e55d187e40109002b70,527f4e55d187e40109002b70,Paceña Tropical Extra,Pilsner,5 º,,0,€,,1,2.4,5,Cervezas,Bolivia,Cervecería Boliviana Nacional,https://birrapedia.com/pacena-tropical-extra/f-527f4e55d187e40109002b70,2013-04-24
135,f-527f4e55d187e40109002b93,527f4e55d187e40109002b93,Naparbier The IV Beer-Riders Pale Ale,American Pale Ale,6.7 º,,0,€,,1,2.4,5,Cervezas,España,Naparbier,https://birrapedia.com/naparbier-the-iv-beer-riders-pale-ale/f-527f4e55d187e40109002b93,2013-06-16
136,f-527f4e55d187e40109002baa,527f4e55d187e40109002baa,Mudejar. Frambuesa.,Fruit Beer,5.2 º,,0,€,,1,3.2,5,Cervezas,España,Cerveza Mudejar,https://birrapedia.com/mudejar-frambuesa/f-527f4e55d187e40109002baa,2012-10-21
137,f-527f4e55d187e40109002bd4,527f4e55d187e40109002bd4,Abadia Española Navidad 2010,Christmas-Winter Specialty Spiced Beer,7 º,30 IBU,0,€,,2,1.15,5,Cervezas,España,Cervezas Abadía,https://birrapedia.com/abadia-espanola-navidad-2010/f-527f4e55d187e40109002bd4,2013-03-09
138,f-527f4e55d187e40109002bf6,527f4e55d187e40109002bf6,Lagarto Barbudo,No Definido,6 º,45 IBU,0,€,,,3.5,5,Cervezas,España,Reptilian Brewery,https://birrapedia.com/lagarto-barbudo/f-527f4e55d187e40109002bf6,2015-03-27
139,f-527f4e55d187e40109002c21,527f4e55d187e40109002c21,Etxeko Bob’s Beer Blonde La classique,Pale Ale,5 º,13 IBU,0,€,,3,3.97,5,Cervezas,Francia,Etxeko Bob’s Beer,https://birrapedia.com/etxeko-bob-s-beer-blonde-la-classique/f-527f4e55d187e40109002c21,2019-03-14
140,f-527f4e55d187e40109002c7c,527f4e55d187e40109002c7c,Emelisse Rauchbier,Smoke Flavored and Wood Aged Beer,,,0,€,,2,3.5,5,Cervezas,Paises Bajos,Emelisse,https://birrapedia.com/emelisse-rauchbier/f-527f4e55d187e40109002c7c,2013-01-14
141,f-527f4e55d187e40109002ccd,527f4e55d187e40109002ccd,Popaire Escórpora,Belgian Strong Ale,7 º,27 IBU,0,€,,1,3.6,5,Cervezas,España,Popaire,https://birrapedia.com/popaire-escorpora/f-527f4e55d187e40109002ccd,2017-02-06
142,f-527f4e55d187e40109002cec,527f4e55d187e40109002cec,Oldarki au Patxaran,Specialty Beer,6 º,,0,€,,,3.5,5,Cervezas,Francia,Oldarki,https://birrapedia.com/oldarki-au-patxaran/f-527f4e55d187e40109002cec,2013-06-26
143,f-527f4e55d187e40109002d14,527f4e55d187e40109002d14,Huari Pilsener,Premium American Lager,5 º,,0,€,,1,2.2,5,Cervezas,Bolivia,Cervecería Boliviana Nacional,https://birrapedia.com/huari-pilsener/f-527f4e55d187e40109002d14,2013-04-24
144,f-527f4e55d187e40109002d86,527f4e55d187e40109002d86,Etxeandia Lamiak,Dunkelweizen,,21 IBU,0,€,,1,1.7,5,Cervezas,España,Etxeandia Garardauak,https://birrapedia.com/etxeandia-lamiak/f-527f4e55d187e40109002d86,2013-04-14
145,f-527f4e55d187e40109002da7,527f4e55d187e40109002da7,Rothhammer Good Vibrations,Belgian Blonde Ale,5.5 º,,0,€,,,3.5,5,Cervezas,Chile,Cervecería Rothhammer,https://birrapedia.com/rothhammer-good-vibrations/f-527f4e55d187e40109002da7,2013-08-21
146,f-527f4e55d187e40109002db1,527f4e55d187e40109002db1,Alma InmortAle,Ale,5.5 º,18 IBU,0,€,,,3.5,5,Cervezas,España,Next Generation Beer,https://birrapedia.com/alma-inmortale/f-527f4e55d187e40109002db1,2013-09-23
147,f-527f4e55d187e40109002dbb,527f4e55d187e40109002dbb,Fran Luis 1714 Picante,Weizen-Weissbier,8 º,,0,€,,,3.5,5,Cervezas,España,Cerveza Franluis,https://birrapedia.com/fran-luis-1714-picante/f-527f4e55d187e40109002dbb,2013-09-13
148,f-527f4e55d187e40109002de5,527f4e55d187e40109002de5,Petràs Torrada,Belgian Strong Ale,8.1 º,,0,€,,2,3.65,5,Cervezas,España,Bolets Petràs,https://birrapedia.com/petras-torrada/f-527f4e55d187e40109002de5,2013-03-11
149,f-527f4e55d187e40109002dfc,527f4e55d187e40109002dfc,Tramuntana Negra,Stout,6 º,,0,€,,1,2.7,5,Cervezas,España,Tramuntana,https://birrapedia.com/tramuntana-negra/f-527f4e55d187e40109002dfc,2013-03-22
150,f-527f4e55d187e40109002e3e,527f4e55d187e40109002e3e,Rode Mor,Pilsner,4.6 º,,0,€,,1,2.2,5,Cervezas,Dinamarca,Refsvindinge Bryggeri,https://birrapedia.com/rode-mor/f-527f4e55d187e40109002e3e,2013-07-06
151,f-527f4e55d187e40109002e59,527f4e55d187e40109002e59,Okocim Porter,Baltic Porter,8.3 º,,0,€,,1,3.5,5,Cervezas,Polonia,Browar Okocim S.A. (Carlsberg),https://birrapedia.com/okocim-porter/f-527f4e55d187e40109002e59,2013-08-25
152,f-527f4e55d187e40109002e65,527f4e55d187e40109002e65,Menabrea 1846,Lager,4.8 º,25 IBU,0,€,,,3.5,5,Cervezas,Italia,Birra Menabrea S.p.A.,https://birrapedia.com/menabrea-1846/f-527f4e55d187e40109002e65,2013-08-30
153,f-527f4e55d187e40109002e7a,527f4e55d187e40109002e7a,Grassau Weizen,Dunkelweizen,5.0 º,,0,€,,1,2,5,Cervezas,Chile,Cerveza Grassau,https://birrapedia.com/grassau-weizen/f-527f4e55d187e40109002e7a,2016-05-05
154,f-527f4e55d187e40109002e91,527f4e55d187e40109002e91,DeDues Andante,Belgian Blonde Ale,5.1 º,,0,€,,1,2.3,5,Cervezas,España,DeDues,https://birrapedia.com/dedues-andante/f-527f4e55d187e40109002e91,2013-03-26
155,f-527f4e55d187e40109002e9c,527f4e55d187e40109002e9c,Estrella Galicia Artesana,Lager,4.2 º,,0,€,,,3.5,5,Cervezas,España,Estrella Galicia,https://birrapedia.com/estrella-galicia-artesana/f-527f4e55d187e40109002e9c,2016-11-04
156,f-527f4e55d187e40109002ea6,527f4e55d187e40109002ea6,Anderson Valley Brother David’s Triple,Belgian Strong Ale,10 º,15 IBU,0,€,,2,3.85,5,Cervezas,Estados Unidos de América,Anderson Valley Brewing Company,https://birrapedia.com/anderson-valley-brother-david-s-triple/f-527f4e55d187e40109002ea6,2016-02-02
157,f-527f4e55d187e40109002eb2,527f4e55d187e40109002eb2,Darell Stout,Stout,6 º,,0,€,,,3.5,5,Cervezas,Chile,Cerveza Darrell,https://birrapedia.com/darell-stout/f-527f4e55d187e40109002eb2,2013-05-27
158,f-527f4e55d187e40109002f38,527f4e55d187e40109002f38,Holly Daze,Extra-Strong Bitter,5 º,,0,€,,1,4,5,Cervezas,Gran Bretaña,Fyne Ales,https://birrapedia.com/holly-daze/f-527f4e55d187e40109002f38,2013-02-26
159,f-527f4e55d187e40109002f4f,527f4e55d187e40109002f4f,Tramuntana Rotja,Red Ale,5 º,,0,€,,2,2.35,5,Cervezas,España,Tramuntana,https://birrapedia.com/tramuntana-rotja/f-527f4e55d187e40109002f4f,2013-03-22
160,f-527f4e55d187e40109002f65,527f4e55d187e40109002f65,Old Growler,Porter,5.5 º,30 IBU,0,€,,,3.5,5,Cervezas,Gran Bretaña,Nethergate Brewery,https://birrapedia.com/old-growler/f-527f4e55d187e40109002f65,2013-08-30
161,f-527f4e55d187e40109002f79,527f4e55d187e40109002f79,Santa Margarida Fuerte,American Ale,6.5 º,,0,€,,1,1.6,5,Cervezas,España,DeDues,https://birrapedia.com/santa-margarida-fuerte/f-527f4e55d187e40109002f79,2013-03-26
162,f-527f4e55d187e40109002f84,527f4e55d187e40109002f84,Guineu Ardenya,Specialty Beer,6.5 º,,0,€,,1,2.8,5,Cervezas,España,Guineu - Ca l’Arenys,https://birrapedia.com/guineu-ardenya/f-527f4e55d187e40109002f84,2013-03-19
163,f-527f4e55d187e40109002f8f,527f4e55d187e40109002f8f,Fran Luis Negra,Stout,4.8 º,,0,€,,,3.5,5,Cervezas,España,Cerveza Franluis,https://birrapedia.com/fran-luis-negra/f-527f4e55d187e40109002f8f,2013-03-24
164,f-527f4e55d187e40109002fa4,527f4e55d187e40109002fa4,BBF Llevat Pale Ale,Pale Ale,4.5 º,20 IBU,0,€,,1,3.5,5,Cervezas,España,Guineu - Ca l’Arenys,https://birrapedia.com/bbf-llevat-pale-ale/f-527f4e55d187e40109002fa4,2017-05-12
165,f-527f4e55d187e40109002fb0,527f4e55d187e40109002fb0,Marbel Sweet Indian Pale Ale,India Pale Ale,7 º,,0,€,,,3.5,5,Cervezas,España,Marbel,https://birrapedia.com/marbel-sweet-indian-pale-ale/f-527f4e55d187e40109002fb0,2013-06-06
166,f-527f4e55d187e40109002fba,527f4e55d187e40109002fba,Col·laboració Cervesera,American Pale Ale,,"6,5 IBU",0,€,,,3.5,5,Cervezas,España,Birres Ribbes,https://birrapedia.com/col-laboracio-cervesera/f-527f4e55d187e40109002fba,2013-06-16
167,f-527f4e55d187e40109002fcf,527f4e55d187e40109002fcf,Fort Amber Ale,No Definido,5.3 º,30 IBU,0,€,,1,4,5,Cervezas,España,Cerveza Fort,https://birrapedia.com/fort-amber-ale/f-527f4e55d187e40109002fcf,2012-11-18
168,f-527f4e55d187e40109002ff1,527f4e55d187e40109002ff1,Paceña Ice,Lager,4.2 º,,0,€,,1,2.4,5,Cervezas,Bolivia,Cervecería Boliviana Nacional,https://birrapedia.com/pacena-ice/f-527f4e55d187e40109002ff1,2013-04-24
169,f-527f4e55d187e40109002ffc,527f4e55d187e40109002ffc,República de Monegría Rubia,Pale Ale,5.5 º,,0,€,,1,2.8,5,Cervezas,España,República de Monegría,https://birrapedia.com/republica-de-monegria-rubia/f-527f4e55d187e40109002ffc,2016-09-30
170,f-527f4e55d187e40109003014,527f4e55d187e40109003014,Món-Beer Barcinum,Belgian Blonde Ale,5.7 º,,0,€,,1,3.5,5,Cervezas,España,Mon-Beer,https://birrapedia.com/mon-beer-barcinum/f-527f4e55d187e40109003014,2013-05-27
171,f-527f4e56d187e40109003081,527f4e56d187e40109003081,BDN AGOA,No Definido,,,0,€,,,3.5,5,Cervezas,España,4 Pedres,https://birrapedia.com/bdn-agoa/f-527f4e56d187e40109003081,2013-05-18
172,f-527f4e56d187e4010900309f,527f4e56d187e4010900309f,La Sagra Pilsner,Pilsner,5 º,,0,€,,1,2.8,5,Cervezas,España,La Sagra,https://birrapedia.com/la-sagra-pilsner/f-527f4e56d187e4010900309f,2017-03-10
173,f-527f4e56d187e401090030f7,527f4e56d187e401090030f7,Marina / Domus Pacific Lager,Lager,5 º,60 IBU,0,€,,2,3.95,5,Cervezas,España,Domus,https://birrapedia.com/marina--domus-pacific-lager/f-527f4e56d187e401090030f7,2017-11-23
174,f-527f4e56d187e4010900313f,527f4e56d187e4010900313f,Saaz,Lager,3.5 º,,0,€,,1,2.1,5,Cervezas,España,Damm,https://birrapedia.com/saaz/f-527f4e56d187e4010900313f,2018-02-20
175,f-527f4e56d187e40109003160,527f4e56d187e40109003160,Tepozteca Altarreina,Lager,4.5 º,,0,€,,,3.5,5,Cervezas,México,Cervecería Tepozteca,https://birrapedia.com/tepozteca-altarreina/f-527f4e56d187e40109003160,2016-05-04
176,f-527f4e56d187e40109003174,527f4e56d187e40109003174,Casasola Ness Ness,Imperial Stout,8 º,20 IBU,0,€,,1,2.4,5,Cervezas,España,Cervecera Casasola,https://birrapedia.com/casasola-ness-ness/f-527f4e56d187e40109003174,2015-05-28
177,f-527f4e56d187e4010900318d,527f4e56d187e4010900318d,Autum’s Ale,American Brown Ale,,,0,€,,,3.5,5,Cervezas,España,Drunken Bros Brewery,https://birrapedia.com/autum-s-ale/f-527f4e56d187e4010900318d,2018-03-26
178,f-527f4e56d187e401090031ac,527f4e56d187e401090031ac,Etxeandia Santa Cruz,American Barleywine,8-12 º,40-70 IBU,0,€,,3,3.67,5,Cervezas,España,Etxeandia Garardauak,https://birrapedia.com/etxeandia-santa-cruz/f-527f4e56d187e401090031ac,2018-02-13
179,f-527f4e56d187e401090031ba,527f4e56d187e401090031ba,Guineu IPA300+,India Pale Ale,6.9 º,310 IBU,0,€,,2,3.3,5,Cervezas,España,Guineu - Ca l’Arenys,https://birrapedia.com/guineu-ipa300-/f-527f4e56d187e401090031ba,2017-05-12
180,f-527f4e56d187e401090031c7,527f4e56d187e401090031c7,Nunc est Bibendum,Ale,5.6 º,45 IBU,0,€,,,3.5,5,Cervezas,España,Aurea Beer,https://birrapedia.com/nunc-est-bibendum/f-527f4e56d187e401090031c7,2012-11-16
181,f-527f4e56d187e401090031d1,527f4e56d187e401090031d1,Navaliega,Weizen-Weissbier,5.8 º,,0,€,,,3.5,5,Cervezas,España,Xaranzana,https://birrapedia.com/navaliega/f-527f4e56d187e401090031d1,2013-05-17
182,f-527f4e56d187e40109003249,527f4e56d187e40109003249,Maquis Rossa,Ale,,,0,€,,,3.5,5,Cervezas,España,Cervesa Maquis,https://birrapedia.com/maquis-rossa/f-527f4e56d187e40109003249,2012-11-04
183,f-527f4e56d187e40109003253,527f4e56d187e40109003253,Maquis Torrada,Red Ale,,,0,€,,,3.5,5,Cervezas,España,Cervesa Maquis,https://birrapedia.com/maquis-torrada/f-527f4e56d187e40109003253,2012-11-04
184,f-527f4e56d187e4010900326b,527f4e56d187e4010900326b,De Lobo Porter,Porter,,,0,€,,,3.5,5,Cervezas,Uruguay,Barbot,https://birrapedia.com/de-lobo-porter/f-527f4e56d187e4010900326b,2013-05-22
185,f-527f4e56d187e401090032d6,527f4e56d187e401090032d6,Blanes Half IPA,India Pale Ale,3.2 º,,0,€,,1,3.2,5,Cervezas,España,Marina,https://birrapedia.com/blanes-half-ipa/f-527f4e56d187e401090032d6,2013-03-18
186,f-527f4e56d187e40109003316,527f4e56d187e40109003316,Medina Tales Irreale Hoppy Weizen,No Definido,5 º,28 IBU,0,€,,,3.5,5,Cervezas,España,Cervezas Medina,https://birrapedia.com/medina-tales-irreale-hoppy-weizen/f-527f4e56d187e40109003316,2013-07-23
187,f-527f4e56d187e40109003356,527f4e56d187e40109003356,Bayura Aza Barrel,Russian Imperial Stout,9.5 º,85 IBU,0,€,,,3.5,5,Cervezas,España,Bayura,https://birrapedia.com/bayura-aza-barrel/f-527f4e56d187e40109003356,2015-03-05
188,f-527f4e56d187e40109003382,527f4e56d187e40109003382,Cruceña,Pilsner,4.8 º,,0,€,,2,2.85,5,Cervezas,Bolivia,Cervecería Boliviana Nacional,https://birrapedia.com/crucena/f-527f4e56d187e40109003382,2013-04-24
189,f-527f4e56d187e401090033b3,527f4e56d187e401090033b3,Holz Tripados,India Pale Ale,5.3 º,107 IBU,0,€,,1,4.4,5,Cervezas,España,Cervesa Holz,https://birrapedia.com/holz-tripados/f-527f4e56d187e401090033b3,2013-05-14
190,f-527f4e56d187e401090033bd,527f4e56d187e401090033bd,Ulisses,Pale Ale,4.5 º,,0,€,,1,3,5,Cervezas,España,Bar Ulisses,https://birrapedia.com/ulisses/f-527f4e56d187e401090033bd,2013-08-01
191,f-527f4e56d187e401090033ca,527f4e56d187e401090033ca,Pilsener Ecuador,Pilsner,4.2 º,,0,€,,2,2.65,5,Cervezas,Ecuador,Cervecería Nacional,https://birrapedia.com/pilsener-ecuador/f-527f4e56d187e401090033ca,2013-08-09
192,f-527f4e56d187e40109003414,527f4e56d187e40109003414,Carmen,Lager,4.8 º,,0,€,,2,2.95,5,Cervezas,España,Carmen,https://birrapedia.com/carmen/f-527f4e56d187e40109003414,2013-03-29
193,f-527f4e56d187e40109003430,527f4e56d187e40109003430,La Birreria Robots i Zombis,American Pale Ale,6 º,,0,€,,2,2.9,5,Cervezas,España,La Microcervesera,https://birrapedia.com/la-birreria-robots-i-zombis/f-527f4e56d187e40109003430,2017-08-29
194,f-527f4e56d187e4010900345c,527f4e56d187e4010900345c,La Brava Ganxona,Pilsner,,,0,€,,1,2.5,5,Cervezas,España,Cervezas La Brava SCP,https://birrapedia.com/la-brava-ganxona/f-527f4e56d187e4010900345c,2015-03-16
195,f-527f4e56d187e40109003466,527f4e56d187e40109003466,La Osa,Pilsner,5 º,,0,€,,,3.5,5,Cervezas,España,Bodegas Trigo,https://birrapedia.com/la-osa/f-527f4e56d187e40109003466,2013-09-12
196,f-527f4e56d187e40109003495,527f4e56d187e40109003495,Fran Luis Premium Quality,Pale Ale,5.2 º,,0,€,,,3.5,5,Cervezas,España,Cerveza Franluis,https://birrapedia.com/fran-luis-premium-quality/f-527f4e56d187e40109003495,2013-03-24
197,f-527f4e56d187e401090034f1,527f4e56d187e401090034f1,Guineu Obac Gran Reserva,No Definido,5.1 º,,0,€,,2,4.05,5,Cervezas,España,Guineu - Ca l’Arenys,https://birrapedia.com/guineu-obac-gran-reserva/f-527f4e56d187e401090034f1,2013-05-17
198,f-527f4e56d187e40109003511,527f4e56d187e40109003511,Can Vador,Ale,5.5 º,,0,€,,2,4.35,5,Cervezas,España,Can Vador,https://birrapedia.com/can-vador/f-527f4e56d187e40109003511,2013-07-01
199,f-527f4e57d187e40109003547,527f4e57d187e40109003547,Cerveza Real,Premium American Lager,5 º,,0,€,,1,3.3,5,Cervezas,Bolivia,Bebidas Bolivianas BBO S.A.,https://birrapedia.com/cerveza-real/f-527f4e57d187e40109003547,2013-04-18
